row_type,db,K,policy_ids,baseline,query_id,setup_ms,disk_overhead_bytes,cold_ms,cold_peak_rss_kb,hot1_ms,hot1_peak_rss_kb,hot2_ms,hot2_peak_rss_kb,hot3_ms,hot3_peak_rss_kb,hot4_ms,hot4_peak_rss_kb,hot5_ms,hot5_peak_rss_kb,hot_avg_ms,hot_avg_peak_rss_kb,status,error_type,error_msg
setup,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",ours,__setup__,3812.473,4918599,,,,,,,,,,,,,,,ok,,
setup,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",rls_with_index,__setup__,414.808,11583488,,,,,,,,,,,,,,,ok,,
query,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",ours,1,,,91.761,49164,61.023,61452,,,,,,,,,61.023,61452,ok,,
query,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",rls_with_index,1,,,60.636,38800,60.582,44812,,,,,,,,,60.582,44812,ok,,
query,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",ours,2,,,31.331,24356,30.964,42460,,,,,,,,,30.964,42460,ok,,
query,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",rls_with_index,2,,,30.531,17032,30.390,23756,,,,,,,,,30.390,23756,ok,,
query,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",ours,3,,,61.473,48964,60.999,53436,,,,,,,,,60.999,53436,ok,,
query,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",rls_with_index,3,,,60.618,41180,30.369,37944,,,,,,,,,30.369,37944,ok,,
query,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",ours,4,,,61.394,48084,60.984,52936,,,,,,,,,60.984,52936,ok,,
query,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",rls_with_index,4,,,60.630,41632,60.539,46672,,,,,,,,,60.539,46672,ok,,
query,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",ours,5,,,61.453,49840,60.992,52276,,,,,,,,,60.992,52276,ok,,
query,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",rls_with_index,5,,,60.640,40096,60.478,47128,,,,,,,,,60.478,47128,ok,,
query,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",ours,6,,,61.391,48088,60.998,62124,,,,,,,,,60.998,62124,ok,,
query,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",rls_with_index,6,,,60.634,41636,30.414,38784,,,,,,,,,30.414,38784,ok,,
query,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",ours,7,,,61.463,49620,61.024,63312,,,,,,,,,61.024,63312,ok,,
query,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",rls_with_index,7,,,60.621,42140,30.387,38412,,,,,,,,,30.387,38412,ok,,
query,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",ours,8,,,61.431,49844,60.997,52748,,,,,,,,,60.997,52748,ok,,
query,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",rls_with_index,8,,,60.621,40604,60.474,47752,,,,,,,,,60.474,47752,ok,,
query,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",ours,9,,,91.482,51852,60.979,56804,,,,,,,,,60.979,56804,ok,,
query,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",rls_with_index,9,,,60.613,41628,60.558,48260,,,,,,,,,60.558,48260,ok,,
query,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",ours,10,,,61.445,48924,61.002,51548,,,,,,,,,61.002,51548,ok,,
query,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",rls_with_index,10,,,60.685,40544,60.473,46644,,,,,,,,,60.473,46644,ok,,
query,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",ours,11,,,31.212,24272,30.922,41820,,,,,,,,,30.922,41820,ok,,
query,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",rls_with_index,11,,,30.520,17024,30.367,24260,,,,,,,,,30.367,24260,ok,,
query,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",ours,12,,,61.421,48108,60.999,62376,,,,,,,,,60.999,62376,ok,,
query,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",rls_with_index,12,,,60.650,41120,30.382,37356,,,,,,,,,30.382,37356,ok,,
query,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",ours,13,,,31.311,24348,30.919,41844,,,,,,,,,30.919,41844,ok,,
query,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",rls_with_index,13,,,30.535,17024,30.363,23692,,,,,,,,,30.363,23692,ok,,
query,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",ours,14,,,61.362,48140,60.978,62372,,,,,,,,,60.978,62372,ok,,
query,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",rls_with_index,14,,,60.630,42080,30.352,38720,,,,,,,,,30.352,38720,ok,,
query,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",ours,15,,,61.256,49624,61.011,63384,,,,,,,,,61.011,63384,ok,,
query,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",rls_with_index,15,,,60.638,39556,60.557,52172,,,,,,,,,60.557,52172,ok,,
query,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",ours,16,,,31.385,24348,30.935,41832,,,,,,,,,30.935,41832,ok,,
query,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",rls_with_index,16,,,30.540,16948,30.375,24768,,,,,,,,,30.375,24768,ok,,
query,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",ours,17,,,61.383,48680,61.003,53696,,,,,,,,,61.003,53696,ok,,
query,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",rls_with_index,17,,,60.667,39644,60.465,52664,,,,,,,,,60.465,52664,ok,,
query,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",ours,18,,,91.496,51716,61.015,63488,,,,,,,,,61.015,63488,ok,,
query,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",rls_with_index,18,,,60.652,39132,60.480,54444,,,,,,,,,60.480,54444,ok,,
query,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",ours,19,,,61.438,48392,60.994,60148,,,,,,,,,60.994,60148,ok,,
query,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",rls_with_index,19,,,60.626,40668,30.380,36512,,,,,,,,,30.380,36512,ok,,
query,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",ours,21,,,61.428,49056,60.994,62152,,,,,,,,,60.994,62152,ok,,
query,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",rls_with_index,21,,,60.622,37532,60.477,57540,,,,,,,,,60.477,57540,ok,,
query,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",ours,22,,,31.325,24348,30.924,41820,,,,,,,,,30.924,41820,ok,,
query,tpch0_01,20,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",rls_with_index,22,,,30.604,16948,30.438,23608,,,,,,,,,30.438,23608,ok,,
